Czas w sekundach;Wartość funkcji celu
0;49090
1;37885
2;32033
3;24570
4;24570
5;24570
6;24570
7;24409
8;22242
9;19610
10;16989
11;16395
12;15701
13;15701
14;15701
15;15701
16;15701
17;15701
18;15701
19;15701
20;15701
21;15701
22;15701
23;15701
24;15701
25;15701
26;15701
27;15701
28;15701
29;15701
30;15701
31;15701
32;15701
33;15701
34;15701
35;15701
36;15701
37;15701
38;15701
39;15701
40;15701
41;15701
42;15701
43;15701
44;15701
45;15701
46;15701
47;15701
48;15701
49;15701
50;15701
51;15701
52;15701
53;15701
54;15701
55;15701
56;15701
57;15701
58;15701
59;15701
60;15701
