Czas w sekundach;Wartość funkcji celu
0;48857
1;44035
2;44035
3;44035
4;44035
5;44035
6;43159
7;43159
8;43159
9;43159
10;43159
11;43159
12;42880
13;42880
14;42880
15;42880
16;42880
17;42880
18;42880
19;42880
20;42880
21;42880
22;42880
23;42880
24;42880
25;42880
26;42880
27;42880
28;42880
29;42880
30;42880
31;42880
32;42880
33;42880
34;42880
35;42880
36;42880
37;42880
38;42880
39;42880
40;42880
41;42880
42;42880
43;42880
44;42880
45;42880
46;42880
47;42880
48;42880
49;42880
50;42880
51;42880
52;42880
53;42880
54;42880
55;42880
56;42880
57;42880
58;42880
59;42880
60;41687
