second;swapAC;insertAC;invertAC;3optAC;
1;41531;39152;48302;118798
2;41531;39152;48302;78718
3;41531;38673;48302;58040
4;41531;38673;46039;48406
5;41531;38673;46039;44032
6;39403;38673;46039;41778
7;39128;38673;46039;40859
8;38488;38673;46039;39849
9;38488;38406;46039;39849
10;38488;38406;46039;39849
11;38488;38406;46039;39849
12;38488;38029;46039;39849
13;38488;38029;46039;39849
14;38488;37888;46039;39849
15;38488;37888;46039;39849
16;38488;37888;46039;39849
17;38488;37888;46039;39849
18;38488;37888;46039;39849
19;38488;37888;46039;39849
20;38488;37888;46039;39849
21;38488;37888;46039;39849
22;38488;37888;46039;39849
23;38488;37888;46039;39353
24;38488;37888;46039;39353
25;38488;37690;46039;39353
26;38488;37089;46039;39353
27;38488;36929;46039;39353
28;38488;36929;46039;39353
29;38488;36929;46039;39353
30;37628;36929;46039;39353
31;37628;36929;46039;39353
32;37628;36929;46039;39353
33;37628;36929;46039;39353
34;37628;36929;46039;39353
35;37628;36929;46039;39353
36;37628;36929;46039;39353
37;37628;36915;46039;39353
38;37628;36915;46039;39353
39;37628;36898;46039;39353
40;37628;36714;46039;39353
41;37628;36714;46039;39353
42;37628;36714;46039;39353
43;37628;36714;46039;39353
44;37628;36714;46039;39353
45;37628;36714;46039;39353
46;37628;36714;46039;39353
47;37628;36714;46039;39353
48;37628;36714;46039;39353
49;37628;36714;46039;39353
50;37628;36714;46039;39353
51;37628;36714;46039;39353
52;37628;36714;46039;39353
53;36850;36714;46039;39353
54;36500;36714;46039;39353
55;36500;36714;46039;39353
56;36500;36714;46039;39353
57;36500;36714;46039;39353
58;36500;36714;46039;39069
59;36500;36714;46039;39069
60;36500;36714;46039;39069
