second;swapAC;insertAC;invertAC;3optAC;
1;682;651;636;1209
2;682;621;636;712
3;682;621;636;653
4;682;621;636;648
5;682;621;635;648
6;677;621;635;648
7;662;621;635;648
8;659;621;635;648
9;659;621;635;646
10;659;621;635;645
11;659;621;635;645
12;649;621;635;645
13;649;621;635;645
14;649;621;635;645
15;649;621;635;645
16;649;621;635;645
17;649;621;635;645
18;649;621;635;645
19;649;621;635;645
20;649;621;635;645
21;649;621;635;645
22;649;621;635;645
23;649;621;635;632
24;649;621;635;632
25;642;621;635;632
26;642;621;635;632
27;642;621;635;632
28;642;621;635;632
29;642;621;635;632
30;642;621;635;632
31;642;621;635;632
32;642;621;635;632
33;642;621;635;632
34;642;621;635;632
35;642;621;635;632
36;642;621;635;632
37;642;621;635;632
38;642;621;635;632
39;642;621;635;632
40;642;621;634;632
41;642;621;634;632
42;642;619;634;632
43;642;619;634;632
44;642;619;634;632
45;642;619;634;632
46;642;619;634;632
47;642;619;634;632
48;642;619;634;632
49;642;619;634;632
50;642;619;634;632
51;642;619;634;632
52;642;619;632;632
53;635;619;632;632
54;635;619;632;632
55;635;619;632;632
56;635;619;632;632
57;635;619;632;632
58;635;619;632;632
59;635;619;632;632
60;635;619;632;632
