second;swapAC;insertAC;invertAC;3optAC;
1;5248;3677;10268;23638
2;5248;3677;9817;22476
3;4911;3559;9817;21320
4;4503;3559;9817;20221
5;4272;3559;9622;19149
6;4203;3559;9622;18619
7;4203;3559;9622;17614
8;4203;3559;9622;16649
9;4203;3559;9622;15734
10;4203;3559;9622;14875
11;4203;3559;9622;14481
12;4203;3559;9622;13747
13;4203;3559;9622;13033
14;4203;3559;9622;12697
15;4203;3559;9622;12038
16;4203;3559;9622;11442
17;4203;3559;9622;11154
18;4203;3559;9622;10586
19;4203;3559;9622;10078
20;4203;3559;9622;9584
21;4203;3559;9622;9358
22;4203;3559;9622;8926
23;4203;3559;9622;8500
24;4203;3559;9622;8279
25;4203;3559;9622;7891
26;4203;3559;9622;7510
27;4203;3559;9622;7191
28;4203;3508;9622;6891
29;4203;3508;9622;6748
30;4203;3508;9622;6485
31;4203;3508;9622;6238
32;4203;3508;9622;6004
33;4203;3508;9622;5888
34;4203;3508;9622;5665
35;4203;3508;9622;5475
36;4203;3508;9622;5391
37;4203;3508;9622;5245
38;4203;3508;9622;5095
39;4203;3508;9622;5017
40;4203;3508;9622;4865
41;4203;3508;9622;4728
42;4203;3508;9622;4594
43;4203;3508;9622;4530
44;4203;3508;9622;4416
45;4203;3508;9622;4315
46;4203;3508;9622;4229
47;4203;3508;9622;4190
48;4203;3508;9622;4114
49;4203;3508;9622;4012
50;4145;3508;9622;3976
51;4107;3508;9622;3907
52;4066;3508;9622;3849
53;4066;3508;9622;3788
54;4065;3508;9622;3763
55;4065;3508;9622;3710
56;4054;3508;9622;3665
57;4054;3508;9622;3644
58;4041;3508;9622;3597
59;4022;3508;9622;3559
60;4022;3508;9622;3522
