second;swapAC;insertAC;invertAC;3optAC;
1;1723;1564;3950;6276
2;1656;1564;3950;6276
3;1656;1564;3925;6276
4;1656;1558;3925;5952
5;1656;1537;3925;5952
6;1656;1537;3925;5952
7;1656;1537;3925;5952
8;1656;1537;3925;5811
9;1656;1537;3840;5811
10;1656;1537;3840;5811
11;1656;1537;3840;5811
12;1656;1537;3840;5811
13;1656;1537;3840;5716
14;1651;1537;3840;5716
15;1651;1537;3840;5716
16;1651;1537;3840;5716
17;1651;1537;3840;5621
18;1651;1537;3840;5621
19;1651;1537;3840;5621
20;1651;1537;3840;5621
21;1640;1537;3840;5535
22;1640;1537;3840;5535
23;1640;1537;3840;5535
24;1640;1537;3840;5535
25;1640;1537;3840;5535
26;1640;1537;3840;5449
27;1640;1537;3840;5449
28;1640;1537;3840;5449
29;1640;1537;3840;5449
30;1640;1537;3840;5370
31;1640;1537;3840;5370
32;1640;1537;3840;5370
33;1640;1537;3840;5370
34;1640;1537;3840;5296
35;1640;1537;3840;5296
36;1640;1537;3840;5296
37;1640;1537;3840;5296
38;1640;1537;3840;5296
39;1640;1537;3840;5222
40;1640;1537;3840;5222
41;1594;1537;3840;5222
42;1594;1537;3840;5222
43;1594;1537;3840;5149
44;1594;1537;3840;5149
45;1590;1537;3840;5149
46;1590;1537;3840;5149
47;1590;1537;3840;5078
48;1590;1537;3840;5078
49;1590;1537;3840;5078
50;1590;1537;3840;5078
51;1590;1537;3840;5078
52;1590;1537;3840;5010
53;1590;1537;3840;5010
54;1590;1537;3840;5010
55;1590;1537;3840;5010
56;1590;1537;3840;5010
57;1590;1537;3840;4939
58;1590;1537;3840;4939
59;1590;1537;3840;4939
60;1590;1537;3840;4939
