second;swapAC;insertAC;invertAC;3optAC;
1;5266;3839;9865;24407
2;4582;3839;9500;23194
3;4550;3656;9500;21982
4;4550;3656;9500;21460
5;4550;3656;9500;20435
6;4550;3656;9500;19474
7;4550;3656;9500;18996
8;4550;3656;9500;18077
9;4550;3656;9500;17173
10;4154;3656;9500;16736
11;4154;3656;9500;15875
12;4046;3656;9500;15475
13;4037;3656;9500;14681
14;4037;3656;9500;13879
15;4034;3656;9500;13493
16;4022;3656;9500;12775
17;4013;3656;9500;12077
18;4006;3656;9500;11737
19;4006;3656;9500;11084
20;4006;3656;9500;10458
21;4006;3483;9500;10173
22;4006;3483;9500;9620
23;4006;3483;9500;9111
24;4006;3483;9500;8867
25;4006;3483;9500;8468
26;4006;3483;9500;8096
27;4006;3483;9500;7928
28;4006;3483;9500;7554
29;4006;3483;9500;7386
30;4003;3483;9500;7102
31;4003;3483;9500;6816
32;4003;3483;9500;6682
33;4003;3483;9500;6431
34;4003;3483;9500;6195
35;4003;3483;9500;6081
36;4003;3483;9500;5859
37;4003;3483;9500;5656
38;4001;3483;9500;5481
39;3979;3483;9500;5405
40;3979;3483;9500;5249
41;3969;3483;9500;5119
42;3969;3483;9500;5057
43;3861;3483;9500;4925
44;3850;3483;9500;4752
45;3848;3483;9500;4693
46;3848;3483;9500;4573
47;3848;3483;9500;4472
48;3848;3483;9500;4424
49;3848;3483;9500;4334
50;3810;3483;9500;4252
51;3793;3483;9500;4150
52;3789;3483;9500;4116
53;3776;3483;9500;4057
54;3767;3483;9500;4002
55;3726;3483;9500;3976
56;3708;3483;9500;3927
57;3707;3483;9500;3888
58;3703;3483;9500;3870
59;3703;3483;9500;3840
60;3703;3483;9500;3800
