second;swapAC;insertAC;invertAC;3optAC;
1;7717;7738;7750;7757
2;7717;7526;7750;7757
3;7717;7526;7750;7757
4;7717;7526;7750;7581
5;7717;7526;7661;7581
6;7717;7526;7661;7581
7;7717;7526;7661;7581
8;7717;7526;7661;7581
9;7717;7526;7661;7581
10;7717;7526;7661;7581
11;7717;7526;7661;7581
12;7717;7526;7661;7581
13;7717;7526;7588;7581
14;7717;7526;7588;7581
15;7717;7526;7588;7581
16;7717;7526;7588;7581
17;7717;7526;7588;7581
18;7717;7526;7588;7581
19;7717;7526;7588;7581
20;7526;7526;7588;7581
21;7526;7526;7526;7581
22;7526;7526;7526;7581
23;7526;7526;7526;7581
24;7526;7526;7526;7581
25;7526;7526;7526;7581
26;7526;7526;7526;7581
27;7526;7526;7526;7581
28;7526;7526;7526;7581
29;7526;7526;7526;7581
30;7526;7526;7526;7581
31;7526;7526;7526;7581
32;7526;7526;7526;7581
33;7526;7526;7526;7581
34;7526;7526;7526;7581
35;7526;7526;7526;7581
36;7526;7526;7526;7581
37;7526;7526;7526;7581
38;7526;7526;7526;7581
39;7526;7526;7526;7581
40;7526;7526;7526;7526
41;7526;7526;7526;7526
42;7526;7526;7526;7526
43;7526;7526;7526;7526
44;7526;7526;7526;7526
45;7526;7526;7526;7526
46;7526;7526;7526;7526
47;7526;7526;7526;7526
48;7526;7526;7526;7526
49;7526;7526;7526;7526
50;7526;7526;7526;7526
51;7526;7526;7526;7526
52;7526;7526;7526;7526
53;7526;7526;7526;7526
54;7526;7526;7526;7526
55;7526;7526;7526;7526
56;7526;7526;7526;7526
57;7526;7526;7526;7526
58;7526;7526;7526;7526
59;7526;7526;7526;7526
60;7526;7526;7526;7526
