second;swapAC;insertAC;invertAC;3optAC;
1;1341;1286;1621;1423
2;1341;1286;1621;1405
3;1322;1286;1621;1339
4;1322;1286;1621;1339
5;1322;1286;1621;1339
6;1298;1286;1621;1320
7;1286;1286;1621;1286
8;1286;1286;1621;1286
9;1286;1286;1621;1286
10;1286;1286;1621;1286
11;1286;1286;1621;1286
12;1286;1286;1621;1286
13;1286;1286;1621;1286
14;1286;1286;1621;1286
15;1286;1286;1621;1286
16;1286;1286;1621;1286
17;1286;1286;1621;1286
18;1286;1286;1621;1286
19;1286;1286;1621;1286
20;1286;1286;1621;1286
21;1286;1286;1621;1286
22;1286;1286;1621;1286
23;1286;1286;1621;1286
24;1286;1286;1621;1286
25;1286;1286;1621;1286
26;1286;1286;1621;1286
27;1286;1286;1621;1286
28;1286;1286;1621;1286
29;1286;1286;1621;1286
30;1286;1286;1621;1286
31;1286;1286;1621;1286
32;1286;1286;1621;1286
33;1286;1286;1621;1286
34;1286;1286;1621;1286
35;1286;1286;1621;1286
36;1286;1286;1621;1286
37;1286;1286;1621;1286
38;1286;1286;1621;1286
39;1286;1286;1621;1286
40;1286;1286;1621;1286
41;1286;1286;1621;1286
42;1286;1286;1621;1286
43;1286;1286;1621;1286
44;1286;1286;1621;1286
45;1286;1286;1621;1286
46;1286;1286;1621;1286
47;1286;1286;1621;1286
48;1286;1286;1621;1286
49;1286;1286;1621;1286
50;1286;1286;1621;1286
51;1286;1286;1621;1286
52;1286;1286;1621;1286
53;1286;1286;1621;1286
54;1286;1286;1621;1286
55;1286;1286;1621;1286
56;1286;1286;1621;1286
57;1286;1286;1621;1286
58;1286;1286;1621;1286
59;1286;1286;1621;1286
60;1286;1286;1621;1286
