second;swapAC;insertAC;invertAC;3optAC;
1;99290;162937;37786;446648
2;89719;100313;37786;446648
3;80641;72089;37786;446648
4;79415;60304;37786;446648
5;78722;53557;37786;446648
6;76382;52540;37786;440931
7;76002;52535;37786;440931
8;75883;52529;37668;440931
9;75807;52439;37668;440931
10;75476;52439;37668;440931
11;75442;52439;37668;440931
12;75404;52439;37668;435554
13;75404;52439;37506;435554
14;75276;52439;37506;435554
15;75253;52439;37265;435554
16;75220;52439;37265;435554
17;75220;52439;37265;435554
18;75220;52439;37265;430341
19;75220;52439;36901;430341
20;75220;52439;36901;430341
21;75220;52439;36901;430341
22;75220;52439;36901;430341
23;74924;52439;36901;430341
24;74857;52439;36901;425261
25;74774;52439;36901;425261
26;74774;52439;36901;425261
27;74733;52439;36901;425261
28;74450;52439;36901;425261
29;74450;52439;36664;425261
30;74450;52439;36664;425261
31;74450;52439;36664;420301
32;74450;52439;36664;420301
33;74450;52439;36664;420301
34;74450;52439;36664;420301
35;74322;52439;36664;420301
36;74322;52439;36664;420301
37;74322;52439;36664;415492
38;74244;52439;36664;415492
39;74244;52439;36664;415492
40;74222;52439;36664;415492
41;74144;52439;36664;415492
42;74144;52439;36664;415492
43;74144;52439;36664;410750
44;74065;52439;36664;410750
45;74065;52439;36664;410750
46;73862;52439;36664;410750
47;73819;52439;36664;410750
48;73819;52439;36664;410750
49;73819;52439;36664;410750
50;73819;52439;36664;406041
51;73819;52439;36664;406041
52;73819;50077;36664;406041
53;73819;49488;36664;406041
54;73819;49487;36664;406041
55;73819;49487;36664;406041
56;73819;49469;36664;401517
57;73819;49468;36664;401517
58;73819;49466;36664;401517
59;73631;49466;36664;401517
60;73631;49466;36664;401517
