Czas w sekundach;Wartość funkcji celu
0;2531
1;2529
2;2512
3;2448
4;2448
5;2448
6;2448
7;2448
8;2448
9;2448
10;2448
11;2448
12;2448
13;2448
14;2448
15;2448
16;2448
17;2378
18;2378
19;2378
20;2378
21;2278
22;2278
23;2278
24;2278
25;2278
26;2278
27;2278
28;2278
29;2278
30;2278
31;2278
32;2278
33;2278
34;2278
35;2278
36;2278
37;2278
38;2278
39;2278
40;2278
41;2278
42;2278
43;2278
44;2278
45;2278
46;2278
47;2278
48;2278
49;2278
50;2278
51;2278
52;2278
53;2278
54;2278
55;2278
56;2278
57;2278
58;2278
59;2278
60;2278
