Czas w sekundach;Wartość funkcji celu
0;22522
1;20662
2;20662
3;20662
4;20662
5;20662
6;20662
7;20662
8;20662
9;20662
10;20662
11;20662
12;20662
13;20662
14;20662
15;20662
16;20662
17;20662
18;20662
19;20662
20;20662
21;20662
22;20662
23;20662
24;20662
25;20662
26;20662
27;20662
28;20662
29;20662
30;20662
31;20662
32;20662
33;20662
34;20662
35;20662
36;20662
37;20662
38;20662
39;20662
40;20662
41;20662
42;20662
43;20662
44;20662
45;20662
46;20662
47;20662
48;20662
49;20662
50;20662
51;20662
52;20662
53;20662
54;20662
55;20662
56;20662
57;20662
58;20662
59;20662
60;20662
