Czas w sekundach;Wartość funkcji celu
0;7381
1;4202
2;3924
3;3587
4;3439
5;3360
6;3358
7;3358
8;3358
9;3358
10;3358
11;3339
12;3339
13;3339
14;3339
15;3339
16;3339
17;3339
18;3339
19;3339
20;3339
21;3339
22;3339
23;3339
24;3339
25;3339
26;3339
27;3339
28;3339
29;3339
30;3339
31;3339
32;3339
33;3339
34;3339
35;3339
36;3339
37;3317
38;3317
39;3317
40;3317
41;3317
42;3317
43;3317
44;3317
45;3317
46;3317
47;3317
48;3317
49;3317
50;3317
51;3317
52;3317
53;3317
54;3317
55;3317
56;3317
57;3317
58;3317
59;3317
60;3317
