Czas w sekundach;Wartość funkcji celu
0;23767
1;22692
2;22067
3;22067
4;22067
5;22063
6;22063
7;21265
8;21265
9;21265
10;21265
11;20959
12;20959
13;20959
14;20959
15;20959
16;20959
17;20959
18;20959
19;20959
20;20959
21;20959
22;20959
23;20959
24;20959
25;20959
26;20959
27;20959
28;20959
29;20959
30;20959
31;20959
32;20959
33;20959
34;20959
35;20959
36;20959
37;20959
38;20959
39;20959
40;20959
41;20959
42;20959
43;20959
44;20959
45;20959
46;20959
47;20959
48;20959
49;20959
50;20959
51;20959
52;20959
53;20959
54;20959
55;20959
56;20959
57;20959
58;20959
59;20959
60;20959
